vendor,product,version,date,url
ubiquiti,r2ac-prism,40912,6/20/19,https://www.ui.com/downloads/firmwares/XC-fw/v8.6.0/2XC.v8.6.0.40912.190618.1927.bin
ubiquiti,r2ac-prism,42832,6/26/20,https://www.ui.com/downloads/firmwares/XC-fw/v8.7.1/2XC.v8.7.1.42832.200623.1641.bin
ubiquiti,r2ac-prism,45112,4/15/21,https://www.ui.com/downloads/firmwares/XC-fw/v8.7.4/2XC.v8.7.4.45112.210415.1102.bin
ubiquiti,r2ac-prism,42152,2/4/20,https://www.ui.com/downloads/firmwares/XC-fw/v8.7.0/2XC.v8.7.0.42152.200203.1256.bin
ubiquiti,r2ac-prism,45783,7/23/21,https://www.ui.com/downloads/firmwares/XC-fw/v8.7.5/2XC.v8.7.5.45783.210720.1002.bin
ubiquiti,r2ac-prism,unknown,3/8/18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.1/2XC.v8.5.1.37185.180307.0930.bin
ubiquiti,r2ac-prism,unknown,8/25/17,https://www.ui.com/downloads/firmwares/XC-fw/v8.2.0/2XC.v8.2.0.35239.170825.1141.bin
ubiquiti,r2ac-prism,unknown,1/19/18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.0/2XC.v8.5.0.36727.180118.1314.bin
ubiquiti,r2ac-prism,unknown,5/25/18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.4/2XC.v8.5.4.37936.180524.1211.bin
ubiquiti,r2ac-prism,unknown,6/28/18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.7/2XC.v8.5.7.38314.180628.1031.bin
ubiquiti,r2ac-prism,unknown,9/19/18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.8/2XC.v8.5.8.38845.180918.1016.bin
ubiquiti,r2ac-prism,unknown,2/14/19,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.12/2XC.v8.5.12.40181.190213.1104.bin
ubiquiti,r2ac-prism,unknown,1/11/19,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.11/2XC.v8.5.11.39842.190109.1449.bin
others,r2ac-prism,38845,9/19/18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.8/2XC.v8.5.8.38845.180918.1016.bin
others,r2ac-prism,39842,1/11/19,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.11/2XC.v8.5.11.39842.190109.1449.bin
others,r2ac-prism,40181,2/14/19,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.12/2XC.v8.5.12.40181.190213.1104.bin
others,r2ac-prism,37185,3/8/18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.1/2XC.v8.5.1.37185.180307.0930.bin
others,r2ac-prism,36727,1/19/18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.0/2XC.v8.5.0.36727.180118.1314.bin
others,r2ac-prism,35239,8/25/17,https://www.ui.com/downloads/firmwares/XC-fw/v8.2.0/2XC.v8.2.0.35239.170825.1141.bin
others,r2ac-prism,37936,5/25/18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.4/2XC.v8.5.4.37936.180524.1211.bin
others,r2ac-prism,38314,6/28/18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.7/2XC.v8.5.7.38314.180628.1031.bin
